audio/de/system;pas.wav;Pascal
audio/de/system;kpa.wav;Kilopascal
audio/de/system;kpas.wav;Kilopascal
audio/de/system;mpa.wav;Megapascal
audio/de/system;mpas.wav;Megapascal
audio/de/system;bar.wav;bar
audio/de/system;bars.wav;bar
audio/de/system;psi.wav;Pfund pro Quadratzoll
audio/de/system;psis.wav;Pfund pro Quadratzoll
audio/de/system;minus.wav;Minus
audio/de/system;und.wav;Und
audio/de/system;tausend.wav;Tausend
audio/de/system;komma1.wav;Komma 1
audio/de/system;komma2.wav;Komma 2
audio/de/system;komma3.wav;Komma 3
audio/de/system;komma4.wav;Komma 4
audio/de/system;komma5.wav;Komma 5
audio/de/system;komma6.wav;Komma 6
audio/de/system;komma7.wav;Komma 7
audio/de/system;komma8.wav;Komma 8
audio/de/system;komma9.wav;Komma 9
audio/de/system;hello.wav;Willkommen bei ETHOS
audio/de/system;down.wav;Unten
audio/de/system;middle.wav;Mitte
audio/de/system;up.wav;Oben
audio/de/system;trim-center.wav;Trimmung zentriert
audio/de/system;trim-max.wav;Trimmung maximum
audio/de/system;trim-min.wav;Trimmung minimum
audio/de/system;no-failsafe.wav;Achtung! kein Failsafe eingestellt
audio/de/system;inactivity.wav;Sender eingeschaltet. Längere Zeit ohne Aktivität
audio/de/system;modelfile-version-error.wav;Modellspeicherdatei nicht kompatibel
audio/de/system;pot-warning.wav;Poti-Warnung
audio/de/system;low-battery.wav;Sender akku, Spannung niedrig
audio/de/system;no-sound.wav;Sender ist stumm geschaltet
audio/de/system;low-rtc-battery.wav;Speicherbatterie, Spannung niedrig
audio/de/system;switch-warning.wav;Schalter Warnung
audio/de/system;swr-warning.wav;S W R Warnung
audio/de/system;system-file-version-fehler.wav;Systemdateiversion stimmt nicht überein
audio/de/system;rssi-lost.wav;Telemetrieübertragung unterbrochen
audio/de/system;rssi-recovered.wav;Telemetrieübertragung wiederhergestellt
audio/de/system;rssi-critical-warning.wav;Empfangssignal kritisch
audio/de/system;rssi-low-warning.wav;Empfangssignal niedrig
audio/de/system;rssi-ext-lost.wav;Externes HF-Modul. Telemetrie unterbrochen
audio/de/system;rssi-ext-recovered.wav;Externes HF-Modul. Telemetrie wiederhergestellt
audio/de/system;rssi-ext-critical-warning.wav;Externes HF-Modul. Empfangssignal kritisch
audio/de/system;rssi-ext-low-warning.wav;Externes HF-Modul. Empfangssignal niedrig
audio/de/system;rssi-int-lost.wav;Internes HF-Modul. Telemetrie unterbrochen
audio/de/system;rssi-int-recovered.wav;Internes HF-Modul. Telemetrie wiederhergestellt
audio/de/system;rssi-int-critical-warning.wav;Internes HF-Modul. Empfangssignal kritisch
audio/de/system;rssi-int-low-warning.wav;Internes HF-Modul. Empfangssignal niedrig
audio/de/system;rssi-int2g4-lost.wav;Internes 2.4 GHz HF-Modul. Telemetrie unterbrochen
audio/de/system;rssi-int2g4-recovered.wav;Internes 2.4 GHz HF-Modul. Telemetrie wiederhergestellt
audio/de/system;rssi-int2g4-critical-warning.wav;Internes 2.4 GHz HF-Modul. Empfangssignal kritisch
audio/de/system;rssi-int2g4-low-warning.wav;Internes 2.4 GHz HF-Modul. Empfangssignal niedrig
audio/de/system;rssi-int900m-lost.wav;Internes 900 MHz HF-Modul. Telemetrie unterbrochen
audio/de/system;rssi-int900m-recovered.wav;Internes 900 MHz HF-Modul. Telemetrie wiederhergestellt
audio/de/system;rssi-int900m-critical-warning.wav;Internes 900 MHz HF-Modul. Empfangssignal kritisch
audio/de/system;rssi-int900m-low-warning.wav;Internes 900 MHz HF-Modul. Empfangssignal niedrig
audio/de/system;trainer-lost.wav;Schülersignal unterbrochen
audio/de/system;trainer-recovered.wav;Schülersignal wiederhergestellt
audio/de/system;no-calibration.wav;Die Steuerknüppel sind nicht kalibriert
audio/de/system;throttle-warning.wav;Gaskanal nicht null
audio/de/system;register.wav;Empfänger registrieren
audio/de/system;bind.wav;Empfänger binden
audio/de/system;range-check.wav;Reichweitentest
audio/de/system;rx-on-warning.wav;Empfänger ist noch eingeschaltet
audio/de/system;sensor-lost.wav;Sensor verloren
audio/de/system;sensor-conflict.wav;Sensor Problem
audio/de/system;vfr-low-warning.wav;V F R Qualität niedrig
audio/de/system;function-switches-warning.wav;Funktionsschalter Warnung
